1.048848152160644531e+01,0.000000000000000000e+00
1.377124214172363281e+01,0.000000000000000000e+00
1.196016120910644531e+01,0.000000000000000000e+00
1.320316600799560547e+01,0.000000000000000000e+00
1.361255168914794922e+01,0.000000000000000000e+00
1.600336837768554688e+01,0.000000000000000000e+00
1.441041564941406250e+01,0.000000000000000000e+00
8.349884986877441406e+00,0.000000000000000000e+00
1.656541633605957031e+01,0.000000000000000000e+00
4.367419719696044922e+00,0.000000000000000000e+00
1.371183395385742188e+01,0.000000000000000000e+00
1.153525829315185547e+01,0.000000000000000000e+00
1.082720279693603516e+01,0.000000000000000000e+00
1.022419071197509766e+01,0.000000000000000000e+00
4.054681777954101562e+00,0.000000000000000000e+00
1.220197105407714844e+01,0.000000000000000000e+00
8.203298568725585938e+00,0.000000000000000000e+00
9.120053291320800781e+00,0.000000000000000000e+00
8.090524673461914062e+00,0.000000000000000000e+00
8.640536308288574219e+00,0.000000000000000000e+00
1.456406593322753906e+01,0.000000000000000000e+00
6.030832767486572266e+00,0.000000000000000000e+00
9.449824333190917969e+00,0.000000000000000000e+00
1.164082622528076172e+01,0.000000000000000000e+00
9.710762023925781250e+00,0.000000000000000000e+00
9.168295860290527344e+00,0.000000000000000000e+00
5.438313484191894531e+00,0.000000000000000000e+00
8.948799133300781250e+00,0.000000000000000000e+00
1.493329143524169922e+01,0.000000000000000000e+00
6.430210590362548828e+00,0.000000000000000000e+00
1.359475708007812500e+01,0.000000000000000000e+00
1.036536884307861328e+01,0.000000000000000000e+00
1.246399021148681641e+01,0.000000000000000000e+00
5.574328422546386719e+00,0.000000000000000000e+00
6.656622409820556641e+00,0.000000000000000000e+00
5.517567157745361328e+00,0.000000000000000000e+00
9.176471710205078125e+00,0.000000000000000000e+00
1.594994544982910156e+01,0.000000000000000000e+00
8.733586311340332031e+00,0.000000000000000000e+00
4.703008651733398438e+00,0.000000000000000000e+00
9.661926269531250000e+00,0.000000000000000000e+00
4.870268344879150391e+00,0.000000000000000000e+00
1.156816577911376953e+01,0.000000000000000000e+00
1.058301925659179688e+01,0.000000000000000000e+00
6.536719322204589844e+00,0.000000000000000000e+00
1.307678508758544922e+01,0.000000000000000000e+00
1.075404548645019531e+01,0.000000000000000000e+00
8.426534652709960938e+00,0.000000000000000000e+00
7.398206233978271484e+00,0.000000000000000000e+00
1.054274368286132812e+01,0.000000000000000000e+00
5.276585102081298828e+00,0.000000000000000000e+00
9.989721298217773438e+00,0.000000000000000000e+00
7.900216102600097656e+00,0.000000000000000000e+00
7.292269229888916016e+00,0.000000000000000000e+00
8.646268844604492188e+00,0.000000000000000000e+00
1.434652614593505859e+01,0.000000000000000000e+00
7.844369888305664062e+00,0.000000000000000000e+00
1.791213607788085938e+01,0.000000000000000000e+00
1.120926952362060547e+01,0.000000000000000000e+00
1.275213718414306641e+01,0.000000000000000000e+00
9.731980323791503906e+00,0.000000000000000000e+00
1.073301982879638672e+01,0.000000000000000000e+00
1.265513515472412109e+01,0.000000000000000000e+00
9.303987503051757812e+00,0.000000000000000000e+00
8.692888259887695312e+00,0.000000000000000000e+00
9.905783653259277344e+00,0.000000000000000000e+00
1.288774108886718750e+01,0.000000000000000000e+00
1.026418209075927734e+01,0.000000000000000000e+00
5.523599147796630859e+00,0.000000000000000000e+00
9.000650405883789062e+00,0.000000000000000000e+00
1.452972793579101562e+01,0.000000000000000000e+00
8.767339706420898438e+00,0.000000000000000000e+00
9.166998863220214844e+00,0.000000000000000000e+00
1.281289958953857422e+01,0.000000000000000000e+00
9.019255638122558594e+00,0.000000000000000000e+00
1.346753215789794922e+01,0.000000000000000000e+00
8.763197898864746094e+00,0.000000000000000000e+00
8.391851425170898438e+00,0.000000000000000000e+00
6.008348464965820312e+00,0.000000000000000000e+00
9.659044265747070312e+00,0.000000000000000000e+00
8.119274139404296875e+00,0.000000000000000000e+00
5.657044887542724609e+00,0.000000000000000000e+00
1.049450492858886719e+01,0.000000000000000000e+00
1.125625419616699219e+01,0.000000000000000000e+00
1.553687095642089844e+01,0.000000000000000000e+00
1.196404933929443359e+01,0.000000000000000000e+00
1.562151908874511719e+00,0.000000000000000000e+00
1.308495903015136719e+01,0.000000000000000000e+00
1.104990100860595703e+01,0.000000000000000000e+00
9.457433700561523438e+00,0.000000000000000000e+00
6.356341838836669922e+00,0.000000000000000000e+00
1.451899814605712891e+01,0.000000000000000000e+00
8.534926414489746094e+00,0.000000000000000000e+00
1.180232238769531250e+01,0.000000000000000000e+00
1.111398410797119141e+01,0.000000000000000000e+00
3.819724082946777344e+00,0.000000000000000000e+00
4.242263317108154297e+00,0.000000000000000000e+00
9.668185234069824219e+00,0.000000000000000000e+00
1.037042236328125000e+01,0.000000000000000000e+00
5.332303524017333984e+00,0.000000000000000000e+00
1.684094619750976562e+01,0.000000000000000000e+00
1.330766582489013672e+01,0.000000000000000000e+00
9.401040077209472656e+00,0.000000000000000000e+00
5.187487125396728516e+00,0.000000000000000000e+00
5.205432891845703125e+00,0.000000000000000000e+00
3.042216300964355469e+00,0.000000000000000000e+00
6.948789119720458984e+00,0.000000000000000000e+00
1.786329269409179688e+00,0.000000000000000000e+00
9.742637634277343750e+00,0.000000000000000000e+00
1.372642326354980469e+01,0.000000000000000000e+00
9.957413673400878906e+00,0.000000000000000000e+00
1.528413772583007812e+01,0.000000000000000000e+00
1.581064128875732422e+01,0.000000000000000000e+00
6.706484794616699219e+00,0.000000000000000000e+00
4.868187904357910156e+00,0.000000000000000000e+00
1.350669193267822266e+01,0.000000000000000000e+00
9.988415718078613281e+00,0.000000000000000000e+00
1.003384304046630859e+01,0.000000000000000000e+00
1.582028198242187500e+01,0.000000000000000000e+00
1.101358890533447266e+01,0.000000000000000000e+00
1.080814170837402344e+01,0.000000000000000000e+00
5.627493858337402344e+00,0.000000000000000000e+00
9.372944831848144531e+00,0.000000000000000000e+00
1.438497257232666016e+01,0.000000000000000000e+00
8.160009384155273438e+00,0.000000000000000000e+00
1.488863754272460938e+01,0.000000000000000000e+00
6.297976970672607422e+00,0.000000000000000000e+00
9.013498306274414062e+00,0.000000000000000000e+00
8.023465156555175781e+00,0.000000000000000000e+00
1.424192523956298828e+01,0.000000000000000000e+00
7.211431503295898438e+00,0.000000000000000000e+00
2.102962493896484375e+00,0.000000000000000000e+00
4.740036010742187500e+00,0.000000000000000000e+00
8.936464309692382812e+00,0.000000000000000000e+00
8.523269653320312500e+00,0.000000000000000000e+00
6.453512191772460938e+00,0.000000000000000000e+00
1.054997253417968750e+01,0.000000000000000000e+00
8.601982116699218750e+00,0.000000000000000000e+00
1.525342369079589844e+01,0.000000000000000000e+00
1.195548820495605469e+01,0.000000000000000000e+00
1.221835899353027344e+01,0.000000000000000000e+00
7.957463264465332031e+00,0.000000000000000000e+00
7.923556327819824219e+00,0.000000000000000000e+00
1.126088333129882812e+01,0.000000000000000000e+00
8.342695236206054688e+00,0.000000000000000000e+00
1.058735656738281250e+01,0.000000000000000000e+00
9.837530136108398438e+00,0.000000000000000000e+00
1.421795654296875000e+01,0.000000000000000000e+00
1.528891754150390625e+01,0.000000000000000000e+00
7.364413261413574219e+00,0.000000000000000000e+00
1.194689846038818359e+01,0.000000000000000000e+00
6.984765052795410156e+00,0.000000000000000000e+00
1.306348228454589844e+01,0.000000000000000000e+00
8.947581291198730469e+00,0.000000000000000000e+00
8.963006019592285156e+00,0.000000000000000000e+00
1.381093788146972656e+01,0.000000000000000000e+00
1.201626586914062500e+01,0.000000000000000000e+00
1.242074584960937500e+01,0.000000000000000000e+00
1.612380409240722656e+01,0.000000000000000000e+00
1.256529235839843750e+01,0.000000000000000000e+00
1.132942199707031250e+01,0.000000000000000000e+00
1.479494476318359375e+01,0.000000000000000000e+00
1.712651443481445312e+01,0.000000000000000000e+00
1.604450225830078125e+01,0.000000000000000000e+00
1.131543064117431641e+01,0.000000000000000000e+00
1.171750926971435547e+01,0.000000000000000000e+00
7.368210792541503906e+00,0.000000000000000000e+00
3.191207408905029297e+00,0.000000000000000000e+00
1.105802726745605469e+01,0.000000000000000000e+00
7.370393276214599609e+00,0.000000000000000000e+00
1.244086456298828125e+01,0.000000000000000000e+00
1.051233291625976562e+01,0.000000000000000000e+00
9.954556465148925781e+00,0.000000000000000000e+00
8.495571136474609375e+00,0.000000000000000000e+00
6.881445407867431641e+00,0.000000000000000000e+00
9.683102607727050781e+00,0.000000000000000000e+00
8.019727706909179688e+00,0.000000000000000000e+00
1.199055957794189453e+01,0.000000000000000000e+00
1.281345558166503906e+01,0.000000000000000000e+00
8.460957527160644531e+00,0.000000000000000000e+00
8.133236885070800781e+00,0.000000000000000000e+00
1.057646656036376953e+01,0.000000000000000000e+00
1.285083675384521484e+01,0.000000000000000000e+00
7.718217849731445312e+00,0.000000000000000000e+00
1.570409202575683594e+01,0.000000000000000000e+00
1.069341087341308594e+01,0.000000000000000000e+00
1.565856933593750000e+01,0.000000000000000000e+00
1.254313278198242188e+01,0.000000000000000000e+00
1.568974685668945312e+01,0.000000000000000000e+00
1.176000213623046875e+01,0.000000000000000000e+00
1.111485099792480469e+01,0.000000000000000000e+00
9.753370285034179688e+00,0.000000000000000000e+00
9.429461479187011719e+00,0.000000000000000000e+00
1.755599212646484375e+01,0.000000000000000000e+00
1.015859127044677734e+01,0.000000000000000000e+00
1.294977951049804688e+01,0.000000000000000000e+00
1.045352363586425781e+01,0.000000000000000000e+00
1.010696983337402344e+01,0.000000000000000000e+00
1.172867393493652344e+01,0.000000000000000000e+00
1.569755172729492188e+01,0.000000000000000000e+00
1.169737529754638672e+01,0.000000000000000000e+00
1.778765487670898438e+01,0.000000000000000000e+00
7.924800395965576172e+00,0.000000000000000000e+00
1.145440864562988281e+01,0.000000000000000000e+00
1.112546825408935547e+01,0.000000000000000000e+00
1.019368839263916016e+01,0.000000000000000000e+00
1.285040092468261719e+01,0.000000000000000000e+00
1.636381912231445312e+01,0.000000000000000000e+00
1.005536842346191406e+01,0.000000000000000000e+00
3.094051837921142578e+00,0.000000000000000000e+00
6.384307861328125000e+00,0.000000000000000000e+00
7.515564441680908203e+00,0.000000000000000000e+00
1.674158096313476562e+01,0.000000000000000000e+00
6.661098480224609375e+00,0.000000000000000000e+00
9.245623588562011719e+00,0.000000000000000000e+00
6.177346229553222656e+00,0.000000000000000000e+00
6.242380142211914062e+00,0.000000000000000000e+00
1.358448982238769531e+01,0.000000000000000000e+00
1.232368469238281250e+00,0.000000000000000000e+00
8.754103660583496094e+00,0.000000000000000000e+00
5.384992122650146484e+00,0.000000000000000000e+00
9.279611587524414062e+00,0.000000000000000000e+00
1.739251136779785156e+01,0.000000000000000000e+00
4.406296730041503906e+00,0.000000000000000000e+00
6.843451499938964844e+00,0.000000000000000000e+00
6.768644809722900391e+00,0.000000000000000000e+00
1.335217189788818359e+01,0.000000000000000000e+00
1.781421279907226562e+01,0.000000000000000000e+00
8.950911521911621094e+00,0.000000000000000000e+00
1.215773200988769531e+01,0.000000000000000000e+00
1.128913021087646484e+01,0.000000000000000000e+00
1.024797248840332031e+01,0.000000000000000000e+00
6.799605846405029297e+00,0.000000000000000000e+00
1.069240093231201172e+01,0.000000000000000000e+00
5.312157154083251953e+00,0.000000000000000000e+00
8.463420867919921875e+00,0.000000000000000000e+00
1.364491939544677734e+01,0.000000000000000000e+00
9.403674125671386719e+00,0.000000000000000000e+00
8.138533592224121094e+00,0.000000000000000000e+00
4.220686435699462891e+00,0.000000000000000000e+00
1.437277126312255859e+01,0.000000000000000000e+00
1.071931838989257812e+01,0.000000000000000000e+00
1.056447219848632812e+01,0.000000000000000000e+00
1.010471439361572266e+01,0.000000000000000000e+00
1.232566261291503906e+01,0.000000000000000000e+00
1.064077949523925781e+01,0.000000000000000000e+00
1.094831180572509766e+01,0.000000000000000000e+00
1.126904869079589844e+01,0.000000000000000000e+00
4.558837890625000000e+00,0.000000000000000000e+00
1.126813602447509766e+01,0.000000000000000000e+00
1.180428409576416016e+01,0.000000000000000000e+00
1.017051124572753906e+01,0.000000000000000000e+00
1.235549736022949219e+01,0.000000000000000000e+00
8.348239898681640625e+00,0.000000000000000000e+00
1.188949203491210938e+01,0.000000000000000000e+00
1.023708057403564453e+01,0.000000000000000000e+00
8.464432716369628906e+00,0.000000000000000000e+00
7.979388236999511719e+00,0.000000000000000000e+00
1.390944004058837891e+01,0.000000000000000000e+00
1.587676429748535156e+01,0.000000000000000000e+00
7.621211051940917969e+00,0.000000000000000000e+00
1.525308036804199219e+01,0.000000000000000000e+00
1.117060947418212891e+01,0.000000000000000000e+00
9.953008651733398438e+00,0.000000000000000000e+00
2.064430236816406250e+00,0.000000000000000000e+00
6.272373676300048828e+00,0.000000000000000000e+00
1.032112884521484375e+01,0.000000000000000000e+00
8.175866127014160156e+00,0.000000000000000000e+00
1.235304450988769531e+01,0.000000000000000000e+00
1.154825019836425781e+01,0.000000000000000000e+00
8.230792045593261719e+00,0.000000000000000000e+00
5.996319293975830078e+00,0.000000000000000000e+00
1.081168174743652344e+01,0.000000000000000000e+00
7.893435478210449219e+00,0.000000000000000000e+00
1.097557926177978516e+01,0.000000000000000000e+00
1.773407745361328125e+01,0.000000000000000000e+00
6.783167839050292969e+00,0.000000000000000000e+00
7.413449287414550781e+00,0.000000000000000000e+00
1.216031646728515625e+01,0.000000000000000000e+00
8.460616111755371094e+00,0.000000000000000000e+00
1.550069808959960938e+01,0.000000000000000000e+00
4.731324672698974609e+00,0.000000000000000000e+00
7.860132217407226562e+00,0.000000000000000000e+00
4.397058486938476562e-01,0.000000000000000000e+00
9.451071739196777344e+00,0.000000000000000000e+00
9.467028617858886719e+00,0.000000000000000000e+00
9.827149391174316406e+00,0.000000000000000000e+00
6.581933021545410156e+00,0.000000000000000000e+00
7.432332038879394531e+00,0.000000000000000000e+00
1.491526222229003906e+01,0.000000000000000000e+00
1.470415496826171875e+01,0.000000000000000000e+00
7.582263946533203125e+00,0.000000000000000000e+00
9.436820983886718750e+00,0.000000000000000000e+00
1.267700576782226562e+01,0.000000000000000000e+00
7.493743896484375000e+00,0.000000000000000000e+00
1.144020843505859375e+01,0.000000000000000000e+00
1.147750568389892578e+01,0.000000000000000000e+00
7.852134704589843750e+00,0.000000000000000000e+00
1.413310623168945312e+01,0.000000000000000000e+00
7.612906455993652344e+00,0.000000000000000000e+00
4.398982238769531250e+01,1.000000000000000000e+00
3.491570663452148438e+01,1.000000000000000000e+00
3.855149841308593750e+01,1.000000000000000000e+00
3.972779464721679688e+01,1.000000000000000000e+00
3.984931945800781250e+01,1.000000000000000000e+00
3.960559844970703125e+01,1.000000000000000000e+00
4.092948913574218750e+01,1.000000000000000000e+00
3.661880874633789062e+01,1.000000000000000000e+00
4.466689300537109375e+01,1.000000000000000000e+00
4.200799560546875000e+01,1.000000000000000000e+00
3.957284164428710938e+01,1.000000000000000000e+00
3.771799087524414062e+01,1.000000000000000000e+00
3.935209655761718750e+01,1.000000000000000000e+00
3.735627746582031250e+01,1.000000000000000000e+00
4.142219543457031250e+01,1.000000000000000000e+00
3.817464447021484375e+01,1.000000000000000000e+00
4.084313201904296875e+01,1.000000000000000000e+00
4.142176818847656250e+01,1.000000000000000000e+00
3.756937408447265625e+01,1.000000000000000000e+00
4.346132278442382812e+01,1.000000000000000000e+00
3.625965499877929688e+01,1.000000000000000000e+00
3.551329040527343750e+01,1.000000000000000000e+00
3.980300521850585938e+01,1.000000000000000000e+00
4.200885391235351562e+01,1.000000000000000000e+00
3.452651214599609375e+01,1.000000000000000000e+00
4.259645080566406250e+01,1.000000000000000000e+00
3.950692367553710938e+01,1.000000000000000000e+00
4.044303894042968750e+01,1.000000000000000000e+00
3.902024841308593750e+01,1.000000000000000000e+00
3.938541412353515625e+01,1.000000000000000000e+00
4.087354660034179688e+01,1.000000000000000000e+00
3.248632049560546875e+01,1.000000000000000000e+00
4.178788375854492188e+01,1.000000000000000000e+00
3.651358032226562500e+01,1.000000000000000000e+00
3.875244522094726562e+01,1.000000000000000000e+00
3.888713455200195312e+01,1.000000000000000000e+00
3.997192382812500000e+01,1.000000000000000000e+00
3.759346389770507812e+01,1.000000000000000000e+00
3.990150451660156250e+01,1.000000000000000000e+00
3.627096557617187500e+01,1.000000000000000000e+00
4.159706115722656250e+01,1.000000000000000000e+00
3.966293716430664062e+01,1.000000000000000000e+00
4.298378372192382812e+01,1.000000000000000000e+00
